Iteration	Posterior	Likelihood	Prior	rate_log_sd	rate_neo	root_freqs[1]	root_freqs[2]	tree_length
900	-2147.933	-2300.79	152.8574	0.9535204	0.4644191	0.624795	0.375205	4.204158
906	-2138.189	-2290.708	152.5188	1.202561	0.3412215	0.58762	0.41238	4.389122
912	-2144.979	-2297.603	152.6242	1.009041	0.4994734	0.56802	0.43198	4.271162
918	-2132.217	-2284.971	152.753	0.8052456	0.414974	0.612852	0.387148	4.397704
924	-2155.042	-2306.899	151.8566	0.8541517	0.5049284	0.576019	0.423981	4.784676
930	-2145.434	-2297.525	152.0905	0.9350595	0.4468319	0.567157	0.432843	4.664299
936	-2140.311	-2293.744	153.4332	0.9432399	0.4630984	0.751323	0.248677	3.882793
942	-2125.692	-2278.371	152.6792	0.9146377	0.4963072	0.598383	0.401617	4.296452
948	-2135.9	-2289.231	153.3309	0.9146377	0.2680213	0.602043	0.397957	4.188217
954	-2148.515	-2301.594	153.0794	1.134195	0.2687402	0.602043	0.397957	4.205336
960	-2144.888	-2296.934	152.0461	0.9699156	0.3745445	0.683868	0.316132	4.746303
966	-2141.144	-2293.455	152.3114	0.867227	0.2994482	0.608109	0.391891	4.746303
972	-2128.31	-2281.968	153.6574	1.106217	0.4597203	0.604043	0.395957	3.663037
978	-2135.923	-2290.144	154.2217	1.054984	0.366796	0.633686	0.366314	3.466767
984	-2127.622	-2279.769	152.1466	1.054984	0.4720718	0.585571	0.414429	4.54074
990	-2134.603	-2288.307	153.7039	1.146207	0.2307756	0.55949	0.44051	3.898969
996	-2134.467	-2288.166	153.6992	0.9637962	0.3091023	0.662074	0.337926	3.893994
1002	-2123.786	-2277.949	154.1629	1.126861	0.3544987	0.483509	0.516491	3.473944
1008	-2121.651	-2275.471	153.8204	1.214309	0.3174752	0.528283	0.471717	3.668877
1014	-2124.204	-2278.698	154.4935	1.188743	0.3358643	0.528085	0.471915	3.266817
1020	-2124.163	-2277.796	153.6336	1.069596	0.3284885	0.63765	0.36235	3.84595
1026	-2126.266	-2280.862	154.5961	1.126224	0.3284885	0.63765	0.36235	3.252649
1032	-2127.389	-2282.261	154.8713	1.262898	0.4471372	0.605259	0.394741	2.866225
1038	-2133.087	-2287.698	154.6102	1.461111	0.4185406	0.621248	0.378752	2.935789
1044	-2119.125	-2274.37	155.2454	1.262804	0.4603514	0.565567	0.434433	2.623277
1050	-2132.169	-2286.218	154.0488	1.111228	0.3803274	0.62231	0.37769	3.518915
1056	-2126.4	-2281.902	155.5018	1.205407	0.3088858	0.616762	0.383238	2.68657
1062	-2129.856	-2284.248	154.3926	1.109656	0.3426786	0.596696	0.403304	3.364135
1068	-2131.048	-2283.846	152.7972	0.9505863	0.3782245	0.617713	0.382287	4.330924
1074	-2119.14	-2272.856	153.7162	1.06726	0.41005	0.565456	0.434544	3.703944
1080	-2136.856	-2289.682	152.8261	1.06726	0.2666239	0.68507	0.31493	4.389548
1086	-2151.19	-2305.441	154.2511	1.192773	0.6485729	0.633811	0.366189	3.092159
1092	-2150.599	-2303.509	152.91	1.041623	0.7002473	0.555775	0.444225	3.922707
